Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure,County Orig,Year,Layoff/Closure clean,Population,City 2,Company_harmonizer_cleaned,Company_harmonizer_score,Company_harmonizer_id,Company_harmonizer_standardized
05/13/2020,05/15/2020,06/02/2020,Live Nation Entertainment - SponsorshipDivision,San Francisco,San Francisco County,2.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,LIVE NATION ENTERTAINMENT SPONSORSHIPDIVISION,45.36263736258751,2525,Live Nation Entertainment - SponsorshipDivision
05/14/2020,05/15/2020,09/22/2020,Live Nation Entertainment Clubs and Theaters Division,Los Angeles,Los Angeles County,23.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LIVE NATION ENTERTAINMENT CLUBS THEATERS DIVISION,63.7499999999502,2526,Live Nation Entertainment Clubs and Theaters Division
07/14/2020,07/11/2020,08/21/2020,Live Nation Entertainment Inc,Beverly Hills,Los Angeles County,2.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,beverly hills,LIVE NATION ENTERTAINMENT,77.46835443033072,2527,Live Nation Entertainment Inc
09/03/2020,09/05/2020,09/14/2020,Live Nation Entertainment Inc,Los Angeles,Los Angeles County,139.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LIVE NATION ENTERTAINMENT,99.99999999995,2527,Live Nation Entertainment Inc
05/14/2020,05/15/2020,09/22/2020,Live Nation Entertainment Inc.,Riverside,Riverside County,5.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,riverside,LIVE NATION ENTERTAINMENT,99.99999999995,2527,Live Nation Entertainment Inc
05/14/2020,05/15/2020,09/22/2020,Live Nation Entertainment Inc. Clubs and Theaters Dvision,Beverly Hills,Los Angeles County,67.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,beverly hills,LIVE NATION ENTERTAINMENT CLUBS THEATERS DVISION,80.95238095233277,2528,Live Nation Entertainment Inc. Clubs and Theaters Dvision
05/14/2020,05/15/2020,09/22/2020,Live Nation Entertainment Inc. Observatory OC,Santa Ana,Orange County,5.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,santa ana,LIVE NATION ENTERTAINMENT OBSERVATORY OC,72.65753424652559,2529,Live Nation Entertainment Inc. Observatory OC
05/15/2020,05/15/2020,09/19/2020,"Live Nation Entertainment, Inc Corporate Division",Hollywood,Los Angeles County,18.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,hollywood,LIVE NATION ENTERTAINMENT CORPORATE DIVISION,67.05882352936246,2530,"Live Nation Entertainment, Inc Corporate Division"
05/14/2020,05/15/2020,09/19/2020,"Live Nation Entertainment, Inc Tour Design and Information and Security Division",Beverly Hills,Los Angeles County,4.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,beverly hills,LIVE NATION ENTERTAINMENT TOUR DESIGN INFORMATION SECURITY DIVISION,70.90909090904132,2531,"Live Nation Entertainment, Inc Tour Design and Information and Security Division"
05/11/2020,05/15/2020,06/09/2020,"Live Nation Entertainment, Inc.",Irvine,Orange County,1.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,irvine,LIVE NATION ENTERTAINMENT,69.37748344366267,2532,"Live Nation Entertainment, Inc."
05/14/2020,05/15/2020,09/22/2020,"Live Nation Entertainment, Inc.",San Francisco,San Francisco County,9.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,LIVE NATION ENTERTAINMENT,99.99999999995,2532,"Live Nation Entertainment, Inc."
06/08/2020,06/15/2020,06/16/2020,"Live Nation Entertainment, Inc. -- PurchasingDepartment",Los Angeles,Los Angeles County,1.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LIVE NATION ENTERTAINMENT PURCHASINGDEPARTMENT,82.35294117642215,2533,"Live Nation Entertainment, Inc. -- PurchasingDepartment"
05/13/2020,05/15/2020,09/19/2020,"Live Nation Entertainment, Inc. Corporate Division",Beverly Hills,Los Angeles County,15.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,beverly hills,LIVE NATION ENTERTAINMENT CORPORATE DIVISION,63.75384615379712,2534,"Live Nation Entertainment, Inc. Corporate Division"
05/08/2020,05/15/2020,06/16/2020,"Live Nation Entertainment, Inc. CorporateDivision",Los Angeles,Los Angeles County,30.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LIVE NATION ENTERTAINMENT CORPORATEDIVISION,98.49746192888402,2534,"Live Nation Entertainment, Inc. Corporate Division"
05/08/2020,05/15/2020,06/16/2020,"Live Nation Entertainment, Inc. CorporateDivision",Beverly Hills,Los Angeles County,18.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,beverly hills,LIVE NATION ENTERTAINMENT CORPORATEDIVISION,99.99999999995,2534,"Live Nation Entertainment, Inc. Corporate Division"
05/14/2020,05/15/2020,09/22/2020,"Live Nation Entertainment, Inc. House of Blues Anaheim-Gardenwalk",Anaheim,Orange County,17.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,anaheim,LIVE NATION ENTERTAINMENT HOUSE BLUES ANAHEIMGARDENWALK,67.67883211673893,2535,"Live Nation Entertainment, Inc. House of Blues Anaheim-Gardenwalk"
05/11/2020,05/15/2020,06/09/2020,"Live Nation Entertainment, Inc. HumanResources division",Wheatland,Yuba County,1.0,Layoff Temporary,Yuba County,2020,layoff temporary,78668.0,wheatland,LIVE NATION ENTERTAINMENT HUMANRESOURCES DIVISION,68.47826086951561,2536,"Live Nation Entertainment, Inc. HumanResources division"
06/24/2020,06/30/2020,09/20/2020,"Live Nation Entertainment, Inc. Information and Security Division",Hollywood,Los Angeles County,1.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,hollywood,LIVE NATION ENTERTAINMENT INFORMATION SECURITY DIVISION,71.98611111106112,2537,"Live Nation Entertainment, Inc. Information and Security Division"
07/31/2020,07/31/2020,09/20/2020,"Live Nation Entertainment, Inc. Ticketmaster Division",Hollywood,Los Angeles County,25.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,hollywood,LIVE NATION ENTERTAINMENT TICKETMASTER DIVISION,73.46938775505207,2538,"Live Nation Entertainment, Inc. Ticketmaster Division"
05/14/2020,05/15/2020,09/19/2020,"Live Nation Entertainment, Inc. Tour Design and Information and Security Division",Los Angeles,Los Angeles County,3.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LIVE NATION ENTERTAINMENT TOUR DESIGN INFORMATION SECURITY DIVISION,70.87323943656982,2539,"Live Nation Entertainment, Inc. Tour Design and Information and Security Division"
05/18/2020,05/22/2020,09/19/2020,"Live Nation Entertainment, Inc. U.S. Concerts Division IT Department",San Francisco,San Francisco County,2.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,LIVE NATION ENTERTAINMENT CONCERTS DIVISION IT DEPARTMENT,65.49618320605688,2540,"Live Nation Entertainment, Inc. U.S. Concerts Division IT Department"
06/12/2020,06/15/2020,09/20/2020,"Live Nation Entertainment, Inc. Vector Division",Beverly Hills,Los Angeles County,2.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,beverly hills,LIVE NATION ENTERTAINMENT VECTOR DIVISION,72.78082191775837,2541,"Live Nation Entertainment, Inc. Vector Division"
09/14/2020,09/05/2020,09/15/2020,"Live Nation Entertainment, Inc.&rsquo;",San Francisco,San Francisco County,1.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,LIVE NATION ENTERTAINMENT INCRSQUO,74.54304635756654,2542,"Live Nation Entertainment, Inc.&rsquo;"
09/03/2020,09/05/2020,09/15/2020,"Live Nation Entertainment, lnc.",San Francisco,San Francisco County,17.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,LIVE NATION ENTERTAINMENT LNC,87.07954545449599,2542,"Live Nation Entertainment, Inc.&rsquo;"
04/28/2020,05/01/2020,05/09/2020,Live Nation Merchandise Division,Beverly Hills,Los Angeles County,16.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,beverly hills,LIVE NATION MERCHANDISE DIVISION,54.836363636313784,2543,Live Nation Merchandise Division
04/17/2020,04/17/2020,05/28/2020,Live Nation Productions division,Beverly Hills,Los Angeles County,14.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,beverly hills,LIVE NATION PRODUCTIONS DIVISION,70.21276595739702,2544,Live Nation Productions division
06/17/2020,06/17/2020,06/29/2020,Live Nation Worldwide Inc.,Chula Vista,San Diego County,2.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,chula vista,LIVE NATION WORLDWIDE,59.394957983143364,2545,Live Nation Worldwide Inc.
06/17/2020,06/30/2020,06/30/2020,"Live Nation Worldwide, Inc",Mountain View,Santa Clara County,1.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,mountain view,LIVE NATION WORLDWIDE,97.95918367341942,2545,Live Nation Worldwide Inc.
06/17/2020,06/30/2020,06/29/2020,"Live Nation Worldwide, Inc.",Concord,Contra Costa County,2.0,Layoff Temporary,Contra Costa County,2020,layoff temporary,1153526.0,concord,LIVE NATION WORLDWIDE,99.99999999995,2545,Live Nation Worldwide Inc.
07/31/2020,07/05/2020,08/03/2020,Live Nation dba House of Blues Anaheim,Anaheim,Orange County,2.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,anaheim,LIVE NATION HOUSE BLUES ANAHEIM,47.99999999995102,2546,Live Nation dba House of Blues Anaheim
05/11/2020,05/15/2020,06/04/2020,"Live Nation, Inc. Human Resources Division",San Francisco,San Francisco County,10.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,LIVE NATION HUMAN RESOURCES DIVISION,54.27522935774837,2547,"Live Nation, Inc. Human Resources Division"
05/03/2019,05/03/2019,05/06/2019,"Live Well Financial, Inc.",San Diego,San Diego County,59.0,Closure Permanent,San Diego County,2019,closure permanent,3338330.0,san diego,LIVE WELL FINANCIAL,45.21739130429867,2548,"Live Well Financial, Inc."
03/26/2020,03/16/2020,03/26/2020,Livermore 13 Cinema (#349-1033-1),Livermore,Alameda County,47.0,Layoff Unknown at thistime,Alameda County,2020,layoff type uncategorized,1671329.0,livermore,LIVERMORE 13 CINEMA 34910331,38.974358974309006,2549,Livermore 13 Cinema (#349-1033-1)
04/29/2020,03/27/2020,06/06/2020,LoRonCo Foods Inc dba Paul's Place,Merced,Merced County,26.0,Layoff Temporary,Merced County,2020,layoff temporary,277680.0,merced,LORONCO FOODS PAULS PLACE,21.954545454495555,2550,LoRonCo Foods Inc dba Paul's Place
04/16/2020,04/16/2020,04/28/2020,"LoanMe, Inc.",Anaheim,Orange County,64.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,anaheim,LOANME,32.1176470587763,2551,"LoanMe, Inc."
04/01/2020,03/31/2020,04/20/2020,Local Roots,San Francisco,San Francisco County,9.0,Layoff Unknown at thistime,San Francisco County,2020,layoff type uncategorized,881549.0,san francisco,LOCAL ROOTS,35.492957746428885,2552,Local Roots
02/28/2019,05/03/2019,02/28/2019,"Location Services, LLC",Pasadena,Los Angeles County,29.0,Closure Permanent,Los Angeles,2019,closure permanent,10039107.0,pasadena,LOCATION SERVICES,47.368421052581716,2553,"Location Services, LLC"
02/28/2019,05/03/2019,02/28/2019,"Location Services, LLC",Folsom,Sacramento County,33.0,Closure Permanent,Sacramento,2019,closure permanent,1552058.0,folsom,LOCATION SERVICES,99.99999999995,2553,"Location Services, LLC"
04/15/2020,06/08/2020,07/08/2020,Lodi Memorial Hospital Association Inc. dba Adventist Health Lodi,Lodi,San Joaquin County,2.0,Layoff Permanent,San Joaquin County,2020,layoff permanent,762148.0,lodi,LODI MEMORIAL HOSPITAL ASSOCIATION ADVENTIST HEALTH LODI,38.07692307687426,2554,Lodi Memorial Hospital Association Inc. dba Adventist Health Lodi
03/22/2020,03/23/2020,04/06/2020,Loews Coronado Bay Resort,Coronado,San Diego County,451.0,Closure Temporary,San Diego County,2020,closure temporary,3338330.0,coronado,LOEWS CORONADO BAY RESORT,37.333333333283555,2555,Loews Coronado Bay Resort
03/26/2020,03/27/2020,04/13/2020,Loews Hollywood Hotel,Los Angeles,Los Angeles County,380.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LOEWS HOLLYWOOD HOTEL,49.91999999995008,2556,Loews Hollywood Hotel
05/27/2020,05/27/2020,06/10/2020,Loews Hollywood Hotel LLC,Los Angeles,Los Angeles County,12.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,los angeles,LOEWS HOLLYWOOD HOTEL,99.99999999995,2556,Loews Hollywood Hotel
05/27/2020,05/27/2020,06/10/2020,Loews Hollywood Hotel LLC,Los Angeles,Los Angeles County,305.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LOEWS HOLLYWOOD HOTEL,99.99999999995,2556,Loews Hollywood Hotel
05/29/2020,05/27/2020,06/10/2020,Loews Santa Monica Hotel Inc,Santa Monica,Los Angeles County,237.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,santa monica,LOEWS SANTA MONICA HOTEL,52.266666666616885,2557,Loews Santa Monica Hotel Inc
02/13/2020,04/13/2020,02/20/2020,"LogMeIn USA, Inc.",Goleta,Santa Barbara County,92.0,Layoff Permanent,Santa Barbara County,2020,layoff permanent,446499.0,goleta,LOGMEIN,38.07594936704041,2558,"LogMeIn USA, Inc."
04/06/2020,03/20/2020,04/27/2020,"Logomark, Inc.",Tustin,Orange County,210.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,tustin,LOGOMARK,47.47916666661721,2559,"Logomark, Inc."
03/20/2020,03/20/2020,04/11/2020,Lolita (Telegraph),Chula Vista,San Diego County,8.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,chula vista,LOLITA TELEGRAPH,30.870967741885693,2560,Lolita (Telegraph)
04/29/2019,07/01/2019,04/29/2019,Lolli & Pops Distribution Center,Concord,Contra Costa County,1.0,Closure Permanent,Contra Costa,2019,closure permanent,1153526.0,concord,LOLLI POPS DISTRIBUTION,31.96874999995005,2561,Lolli & Pops Distribution Center
03/31/2020,03/31/2020,06/24/2020,Long Beach Fitness LLC,Long Beach,Los Angeles County,87.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,long beach,LONG BEACH FITNESS,27.96428571423578,2562,Long Beach Fitness LLC
03/20/2020,03/18/2020,05/15/2020,Longo Toyota,El Monte,Los Angeles County,124.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,el monte,LONGO TOYOTA,35.064935064889525,2563,Longo Toyota
05/16/2019,07/19/2019,05/17/2019,"Loot Crate, Inc.",Vernon,Los Angeles County,150.0,Closure Permanent,Los Angeles,2019,closure permanent,10039107.0,vernon,LOOT CRATE,38.769230769181064,2564,"Loot Crate, Inc."
04/29/2020,03/22/2020,06/06/2020,LorRonCo Foods Inc dba Paul's Place,Merced,Merced County,26.0,Layoff Temporary,Merced County,2020,layoff temporary,277680.0,merced,LORRONCO FOODS PAULS PLACE,29.333333333288888,2565,LorRonCo Foods Inc dba Paul's Place
04/02/2020,04/02/2020,05/15/2020,Lorna Jane,Santa Monica,Los Angeles County,1.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,santa monica,LORNA JANE,39.75903614453041,2566,Lorna Jane
04/22/2020,03/19/2020,07/24/2020,Los Agaves Inc,Oxnard,Ventura County,1.0,Layoff Type Unknown,Ventura County,2020,layoff type uncategorized,846006.0,oxnard,LOS AGAVES,49.99999999995,2567,Los Agaves Inc
03/26/2020,03/20/2020,04/09/2020,Los Alamitos Race Course,Los Alamitos,Orange County,54.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,los alamitos,LOS ALAMITOS RACE COURSE,47.69387755097174,2568,Los Alamitos Race Course
04/16/2020,04/13/2020,04/29/2020,"Los Altos - C2 Educational Systems, Inc.",Los Altos,Santa Clara County,2.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,los altos,LOS ALTOS C2 EDUCATIONAL SYSTEMS,51.923076923027,2569,"Los Altos - C2 Educational Systems, Inc."
05/21/2020,06/30/2020,06/06/2020,Los Angeles County Museum of NaturalHistory Foundation,Los Angeles,Los Angeles County,129.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,los angeles,LOS ANGELES COUNTY MUSEUM NATURALHISTORY FOUNDATION,46.064516128982724,2570,Los Angeles County Museum of NaturalHistory Foundation
06/30/2020,08/31/2020,07/08/2020,Los Angeles Mill and Warehouse,Los Angeles,Los Angeles County,199.0,Closure Permanent,Los Angeles County,2020,closure permanent,10039107.0,los angeles,LOS ANGELES MILL WAREHOUSE,51.51923076918123,2571,Los Angeles Mill and Warehouse
04/09/2020,04/12/2020,04/28/2020,Los Angeles Philharmonic Association,Los Angeles,Los Angeles County,43.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LOS ANGELES PHILHARMONIC ASSOCIATION,57.39130434777618,2572,Los Angeles Philharmonic Association
04/09/2020,04/12/2020,04/28/2020,Los Angeles Philharmonic Association,Los Angeles,Los Angeles County,51.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LOS ANGELES PHILHARMONIC ASSOCIATION,99.99999999995,2572,Los Angeles Philharmonic Association
09/25/2020,11/27/2020,10/23/2020,Los Angeles Philharmonic Association,Los Angeles,Los Angeles County,38.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,los angeles,LOS ANGELES PHILHARMONIC ASSOCIATION,99.99999999995,2572,Los Angeles Philharmonic Association
04/09/2020,04/12/2020,09/18/2020,Los Angeles Philharmonic Association,Los Angeles,Los Angeles County,392.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LOS ANGELES PHILHARMONIC ASSOCIATION,99.99999999995,2572,Los Angeles Philharmonic Association
04/14/2020,04/12/2020,09/18/2020,Los Angeles Philharmonic Association,Los Angeles,Los Angeles County,122.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,LOS ANGELES PHILHARMONIC ASSOCIATION,99.99999999995,2572,Los Angeles Philharmonic Association
04/14/2020,04/19/2020,04/28/2020,"Los Angeles Times Communications, LLC",Fountain Valley,Orange County,9.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,fountain valley,LOS ANGELES TIMES COMMUNICATIONS,64.49612403095776,2573,"Los Angeles Times Communications, LLC"
04/01/2020,04/01/2020,04/11/2020,Los Angeles Tourism & Convention Board,Los Angeles,Los Angeles County,94.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,los angeles,LOS ANGELES TOURISM CONVENTION BOARD,66.46616541348386,2574,Los Angeles Tourism & Convention Board
03/24/2020,03/13/2020,05/02/2020,"Los Angeles Turf Club, Inc dba Santa AnitaPark",Arcadia,Los Angeles County,400.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,arcadia,LOS ANGELES TURF CLUB SANTA ANITAPARK,54.99999999995,2575,"Los Angeles Turf Club, Inc dba Santa AnitaPark"
04/01/2020,03/16/2020,04/15/2020,"Los Compadres Restaurant, Inc.",Norwalk,Los Angeles County,23.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,norwalk,LOS COMPADRES RESTAURANT,44.91111111106121,2576,"Los Compadres Restaurant, Inc."
04/01/2020,03/16/2020,04/15/2020,"Los Compadres Restaurant, Inc.",Long Beach,Los Angeles County,35.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,long beach,LOS COMPADRES RESTAURANT,99.99999999995,2576,"Los Compadres Restaurant, Inc."
04/02/2020,03/20/2020,04/16/2020,"Los Soles, Inc.",Reseda,Los Angeles County,77.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,reseda,LOS SOLES,42.87640449433385,2577,"Los Soles, Inc."
03/19/2020,03/23/2020,04/15/2020,"Louis Vuitton U.S. Mfg., Inc.",San Dimas,Los Angeles County,421.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,san dimas,LOUIS VUITTON MFG,42.023529411715266,2578,"Louis Vuitton U.S. Mfg., Inc."
