Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure,County Orig,Year,Layoff/Closure clean,Population,City 2,Company_harmonizer_cleaned,Company_harmonizer_score,Company_harmonizer_id,Company_harmonizer_standardized
04/21/2020,04/24/2020,04/30/2020,Hi Tech Honeycomb,San Diego,San Diego County,51.0,Layoff Permanent,San Diego County,2020.0,layoff permanent,3338330.0,san diego,HI TECH HONEYCOMB,28.99999999995,1937.0,Hi Tech Honeycomb
06/02/2020,06/04/2020,09/25/2020,Hi-Shear Corporation,Torrance,Los Angeles County,49.0,Layoff Permanent,Los Angeles County,2020.0,layoff permanent,10039107.0,torrance,HISHEAR CORPORATION,31.11111111106173,1938.0,Hi-Shear Corporation
04/10/2020,04/13/2020,06/05/2020,Hi-Shear Corporation,Torrance,Los Angeles County,149.0,Layoff Permanent,Los Angeles County,2020.0,layoff permanent,10039107.0,torrance,HISHEAR CORPORATION,99.99999999995,1938.0,Hi-Shear Corporation
08/14/2020,10/11/2020,08/24/2020,"Hi-Way Safety, Inc.",Napa,Napa County,8.0,Closure Permanent,Napa County,2020.0,closure permanent,137744.0,napa,HIWAY SAFETY,30.539682539634065,1939.0,"Hi-Way Safety, Inc."
03/24/2020,03/24/2020,05/19/2020,"High Desert Autos, Inc. dba Valley HI KIA",Victorville,San Bernardino County,24.0,Layoff Temporary,San Bernardino County,2020.0,layoff temporary,2180085.0,victorville,HIGH DESERT AUTOS VALLEY HI KIA,38.77499999995153,1940.0,"High Desert Autos, Inc. dba Valley HI KIA"
04/10/2020,04/10/2020,05/01/2020,"High Maintenance Trim CO, LLC",Oakland,Alameda County,30.0,Layoff Temporary,Alameda County,2020.0,layoff temporary,1671329.0,oakland,HIGH MAINTENANCE TRIM,34.1449275361824,1941.0,"High Maintenance Trim CO, LLC"
04/04/2020,03/16/2020,06/16/2020,Highgate Hotels L.P. dba Hotel Figueroa,Los Angeles,Los Angeles County,62.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,los angeles,HIGHGATE HOTELS HOTEL FIGUEROA,38.4935064934565,1942.0,Highgate Hotels L.P. dba Hotel Figueroa
03/20/2020,03/20/2020,06/17/2020,"Highgate Hotels, L.P. DBA Westin Long Beach",Long Beach,Los Angeles County,151.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,long beach,HIGHGATE HOTELS WESTIN LONG BEACH,65.46564885491186,1943.0,"Highgate Hotels, L.P. DBA Westin Long Beach"
03/23/2020,03/16/2020,04/06/2020,"Highgate Hotels, L.P. Hotel Diva",San Francisco,San Francisco County,41.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,HIGHGATE HOTELS HOTEL DIVA,71.32867132862145,1944.0,"Highgate Hotels, L.P. Hotel Diva"
03/23/2020,03/23/2020,04/01/2020,"Highgate Hotels, L.P. dba Hotel Whitcomb",San Francisco,San Francisco County,31.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,HIGHGATE HOTELS HOTEL WHITCOMB,80.98159509197488,1945.0,"Highgate Hotels, L.P. dba Hotel Whitcomb"
03/31/2020,03/16/2020,04/18/2020,"Highgate Hotels, L.P. dba Huntington Hotel",San Francisco,San Francisco County,184.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,HIGHGATE HOTELS HUNTINGTON HOTEL,80.88888888883895,1946.0,"Highgate Hotels, L.P. dba Huntington Hotel"
08/20/2020,10/30/2020,09/22/2020,"Highgate Hotels, L.P. dba Westin Long Beach",Long Beach,Los Angeles County,48.0,Layoff Permanent,Los Angeles County,2020.0,layoff permanent,10039107.0,long beach,HIGHGATE HOTELS WESTIN LONG BEACH,71.31944444439492,1947.0,"Highgate Hotels, L.P. dba Westin Long Beach"
03/20/2020,03/16/2020,04/06/2020,"Highgate Hotels, L.P., Hotel Union Square",San Francisco,San Francisco County,36.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,HIGHGATE HOTELS HOTEL UNION SQUARE,63.7499999999502,1948.0,"Highgate Hotels, L.P., Hotel Union Square"
03/31/2020,03/30/2020,04/22/2020,"Highgate Hotels, L.P., dba Stanford Court SanFrancisco",San Francisco,San Francisco County,125.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,HIGHGATE HOTELS STANFORD COURT SANFRANCISCO,65.03816793888166,1949.0,"Highgate Hotels, L.P., dba Stanford Court SanFrancisco"
05/30/2020,06/01/2020,09/26/2020,Hillcrest Country Club,Los Angeles,Los Angeles County,58.0,Layoff Permanent,Los Angeles County,2020.0,layoff permanent,10039107.0,los angeles,HILLCREST COUNTRY CLUB,32.969696969647025,1950.0,Hillcrest Country Club
04/08/2020,04/01/2020,04/21/2020,Hillcrest Country Club,Los Angeles,Los Angeles County,145.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,los angeles,HILLCREST COUNTRY CLUB,99.99999999995,1950.0,Hillcrest Country Club
07/23/2020,06/15/2020,10/22/2020,"Hillphoenix dba Anthony, Inc.",Sylmar,Los Angeles County,404.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,sylmar,HILLPHOENIX ANTHONY,39.5999999999505,1951.0,"Hillphoenix dba Anthony, Inc."
06/12/2020,06/15/2020,06/26/2020,"Hillphoenix dba Anthony, Inc.",Sylmar,Los Angeles County,374.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,sylmar,HILLPHOENIX ANTHONY,99.99999999995,1951.0,"Hillphoenix dba Anthony, Inc."
05/08/2020,03/20/2020,06/05/2020,"Hillstone Restaurant Group, Inc DBAGulfstream Restaurant",Newport Beach,Orange County,63.0,Layoff Unknown at thistime,Orange County,2020.0,layoff type uncategorized,3175692.0,newport beach,HILLSTONE RESTAURANT DBAGULFSTREAM RESTAURANT,37.67088607590168,1952.0,"Hillstone Restaurant Group, Inc DBAGulfstream Restaurant"
05/08/2020,03/20/2020,06/05/2020,"Hillstone Restaurant Group, Inc. DBA SouthBeverly Grill  Restaurant",Beverly Hills,Los Angeles County,64.0,Layoff Unknown at thistime,Los Angeles County,2020.0,layoff type uncategorized,10039107.0,beverly hills,HILLSTONE RESTAURANT SOUTHBEVERLY GRILL RESTAURANT,71.4965034964535,1953.0,"Hillstone Restaurant Group, Inc. DBA SouthBeverly Grill  Restaurant"
05/08/2020,03/20/2020,06/05/2020,"Hillstone Restaurant Group, Inc. DBAHouston's Restaurant",Pasadena,Los Angeles County,61.0,Layoff Unknown at thistime,Los Angeles County,2020.0,layoff type uncategorized,10039107.0,pasadena,HILLSTONE RESTAURANT DBAHOUSTONS RESTAURANT,70.94366197178104,1954.0,"Hillstone Restaurant Group, Inc. DBAHouston's Restaurant"
07/16/2020,07/16/2020,11/10/2020,Hilltop Family YMCA,Richmond,Contra Costa County,67.0,Layoff Permanent,Contra Costa County,2020.0,layoff permanent,1153526.0,richmond,HILLTOP FAMILY YMCA,36.32432432427524,1955.0,Hilltop Family YMCA
10/14/2020,08/25/2020,10/21/2020,Hilton Checkers Los Angeles,Los Angeles,Los Angeles County,47.0,Layoff Permanent,Los Angeles County,2020.0,layoff permanent,10039107.0,los angeles,HILTON CHECKERS LOS ANGELES,37.97368421047635,1956.0,Hilton Checkers Los Angeles
04/03/2020,03/20/2020,04/17/2020,Hilton Doubletree Hotels Ontario-Airport,Ontario,San Bernardino County,170.0,Layoff Temporary,San Bernardino County,2020.0,layoff temporary,2180085.0,ontario,HILTON DOUBLETREE HOTELS ONTARIOAIRPORT,46.468085106333554,1957.0,Hilton Doubletree Hotels Ontario-Airport
03/26/2020,03/30/2020,04/09/2020,"Hilton El Segundo, LLC",El Segundo,Los Angeles County,54.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,el segundo,HILTON SEGUNDO,41.20481927705879,1958.0,"Hilton El Segundo, LLC"
04/02/2020,04/03/2020,04/17/2020,Hilton Garden Inn & Homewood Suites SanDiego Downtown Bayside,San Diego,San Diego County,132.0,Closure Temporary,San Diego County,2020.0,closure temporary,3338330.0,san diego,HILTON GARDEN INN HOMEWOOD SUITES SANDIEGO DOWNTOWN BAYSIDE,35.999999999952,1959.0,Hilton Garden Inn & Homewood Suites SanDiego Downtown Bayside
04/03/2020,03/20/2020,04/17/2020,Hilton Garden Inn Carlsbad Beach,Carlsbad,San Diego County,61.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,carlsbad,HILTON GARDEN INN CARLSBAD BEACH,54.10909090904172,1960.0,Hilton Garden Inn Carlsbad Beach
03/25/2020,03/25/2020,03/25/2020,Hilton Garden Inn Davis Downtown,Davis,Yolo County,59.0,Layoff Temporary,Yolo County,2020.0,layoff temporary,220500.0,davis,HILTON GARDEN INN DAVIS DOWNTOWN,65.99999999994999,1961.0,Hilton Garden Inn Davis Downtown
03/26/2020,03/30/2020,04/10/2020,Hilton Garden Inn LAX/El Segundo,El Segundo,Los Angeles County,54.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,el segundo,HILTON GARDEN INN LAXEL SEGUNDO,59.3999999999505,1962.0,Hilton Garden Inn LAX/El Segundo
03/31/2020,03/31/2020,04/14/2020,Hilton Garden Inn San Francisco/Oakland BayBridge,Emeryville,Alameda County,96.0,Closure Temporary,Alameda County,2020.0,closure temporary,1671329.0,emeryville,HILTON GARDEN INN SAN FRANCISCOOAKLAND BAYBRIDGE,57.53846153841236,1963.0,Hilton Garden Inn San Francisco/Oakland BayBridge
04/06/2020,03/12/2020,04/20/2020,Hilton Garden Inn by Hilton Los AngelesMarina Del Rey,Marina Del Rey,Los Angeles County,16.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,marina del rey,HILTON GARDEN INN HILTON LOS ANGELESMARINA DEL REY,54.99999999995,1964.0,Hilton Garden Inn by Hilton Los AngelesMarina Del Rey
04/02/2020,03/12/2020,04/17/2020,Hilton Garden Inn by Hilton Pismo Beach,Pismo Beach,San Luis Obispo County,26.0,Layoff Temporary,San Luis Obispo County,2020.0,layoff temporary,283111.0,pismo beach,HILTON GARDEN INN HILTON PISMO BEACH,72.50684931501884,1965.0,Hilton Garden Inn by Hilton Pismo Beach
03/26/2020,03/26/2020,04/10/2020,Hilton Garden Inn-Redondo Beach Facility,Redondo Beach,Los Angeles County,36.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,redondo beach,HILTON GARDEN INNREDONDO BEACH FACILITY,66.99999999994999,1966.0,Hilton Garden Inn-Redondo Beach Facility
07/02/2020,07/01/2020,08/03/2020,Hilton Grand Vacations,Carlsbad,San Diego County,35.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,carlsbad,HILTON GRAND VACATIONS,50.0990099009405,1967.0,Hilton Grand Vacations
08/10/2020,08/10/2020,08/20/2020,Hilton Hotel Employer LLC,San Jose,Santa Clara County,126.0,Layoff Temporary,Santa Clara County,2020.0,layoff temporary,1927852.0,san jose,HILTON HOTEL EMPLOYER,43.79545454540478,1968.0,Hilton Hotel Employer LLC
04/03/2020,03/20/2020,04/24/2020,Hilton Hotel Employer LLC DBA Hilton SantaBarbara Resort,Santa Barbara,Santa Barbara County,221.0,Layoff Temporary,Santa Barbara County,2020.0,layoff temporary,446499.0,santa barbara,HILTON HOTEL EMPLOYER HILTON SANTABARBARA RESORT,75.77639751548091,1969.0,Hilton Hotel Employer LLC DBA Hilton SantaBarbara Resort
04/06/2020,03/15/2020,04/20/2020,Hilton Hotel Employer LLC DBA HiltonOakland Airport,Oakland,Alameda County,123.0,Layoff Temporary,Alameda County,2020.0,layoff temporary,1671329.0,oakland,HILTON HOTEL EMPLOYER HILTONOAKLAND AIRPORT,69.08571428566495,1970.0,Hilton Hotel Employer LLC DBA HiltonOakland Airport
04/06/2020,03/22/2020,04/20/2020,Hilton Hotel Employer LLC dba Hilton Anaheim,Anaheim,Orange County,1038.0,Layoff Temporary,Orange County,2020.0,layoff temporary,3175692.0,anaheim,HILTON HOTEL EMPLOYER HILTON ANAHEIM,77.4967741934984,1971.0,Hilton Hotel Employer LLC dba Hilton Anaheim
04/22/2020,03/19/2020,07/09/2020,Hilton Hotel Employer LLC dba Hilton Beverly Hills,Beverly Hills,Los Angeles County,580.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,beverly hills,HILTON HOTEL EMPLOYER HILTON BEVERLY HILLS,81.25153374228145,1972.0,Hilton Hotel Employer LLC dba Hilton Beverly Hills
04/06/2020,03/19/2020,04/17/2020,Hilton Hotel Employer LLC dba Hilton BeverlyHills,Beverly Hills,Los Angeles County,554.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,beverly hills,HILTON HOTEL EMPLOYER HILTON BEVERLYHILLS,92.17297297292316,1972.0,Hilton Hotel Employer LLC dba Hilton Beverly Hills
04/03/2020,03/26/2020,04/20/2020,Hilton Hotel Employer LLC dba HiltonIrvine/Orange County Airport,Irvine,Orange County,110.0,Layoff Temporary,Orange County,2020.0,layoff temporary,3175692.0,irvine,HILTON HOTEL EMPLOYER HILTONIRVINEORANGE COUNTY AIRPORT,71.72413793098501,1973.0,Hilton Hotel Employer LLC dba HiltonIrvine/Orange County Airport
04/03/2020,02/23/2020,04/17/2020,"Hilton Hotel Employer LLC, dba Hilton SanFrancisco Union Square",San Francisco,San Francisco County,923.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,HILTON HOTEL EMPLOYER HILTON SANFRANCISCO UNION SQUARE,60.69354838704783,1974.0,"Hilton Hotel Employer LLC, dba Hilton SanFrancisco Union Square"
04/03/2020,03/20/2020,04/17/2020,"Hilton Hotel Employer, LLC -Hilton LaJolla/Torrey Pines",La Jolla,San Diego County,200.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,la jolla,HILTON HOTEL EMPLOYER HILTON LAJOLLATORREY PINES,70.94366197178104,1975.0,"Hilton Hotel Employer, LLC -Hilton LaJolla/Torrey Pines"
04/06/2020,03/20/2020,05/21/2020,"Hilton Hotel Employer, LLC, Hilton San Jose",San Jose,Santa Clara County,157.0,Layoff Unknown at thistime,Santa Clara County,2020.0,layoff type uncategorized,1927852.0,san jose,HILTON HOTEL EMPLOYER HILTON SAN JOSE,82.89156626501031,1976.0,"Hilton Hotel Employer, LLC, Hilton San Jose"
04/29/2020,03/18/2020,08/07/2020,Hilton Los Angeles Airport- Fortuna Enterprises,Los Angeles,Los Angeles County,361.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,los angeles,HILTON LOS ANGELES AIRPORT FORTUNA,48.91836734688886,1977.0,Hilton Los Angeles Airport- Fortuna Enterprises
04/03/2020,03/18/2020,04/20/2020,Hilton Los Angeles Airport- Fortuna Enterprises,Los Angeles,Los Angeles County,321.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,los angeles,HILTON LOS ANGELES AIRPORT FORTUNA,99.99999999995,1977.0,Hilton Los Angeles Airport- Fortuna Enterprises
03/20/2020,03/14/2020,04/10/2020,Hilton Los Angeles North/Glendale & ExecutiveMeeting Center,Glendale,Los Angeles County,150.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,glendale,HILTON LOS ANGELES NORTHGLENDALE EXECUTIVEMEETING,55.96460176986197,1978.0,Hilton Los Angeles North/Glendale & ExecutiveMeeting Center
04/16/2020,04/17/2020,04/28/2020,Hilton Resorts Corporation,Carlsbad,San Diego County,78.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,carlsbad,HILTON RESORTS CORPORATION,46.23655913973522,1979.0,Hilton Resorts Corporation
07/28/2020,07/20/2020,08/27/2020,Hilton San Diego / Del Mar,Del Mar,San Diego County,60.0,Layoff Permanent,San Diego County,2020.0,layoff permanent,3338330.0,del mar,HILTON SAN DIEGO DEL MAR,68.76811594197916,1981.0,Hilton San Diego / Del Mar
03/31/2020,03/20/2020,04/14/2020,Hilton San Diego at Gaslamp Quarter,San Diego,San Diego County,86.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,san diego,HILTON SAN DIEGO GASLAMP QUARTER,58.99159663860589,1983.0,Hilton San Diego at Gaslamp Quarter
03/19/2020,03/23/2020,03/23/2020,Hilton San Diego/Del Mar,Del Mar,San Diego County,95.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,del mar,HILTON SAN DIEGODEL MAR,73.9864864864365,1984.0,Hilton San Diego/Del Mar
03/11/2020,03/11/2020,05/18/2020,Hilton San Francisco Airport Bayfront,Burlingame,San Mateo County,110.0,Layoff Unknown at thistime,San Mateo County,2020.0,layoff type uncategorized,766573.0,burlingame,HILTON SAN FRANCISCO AIRPORT BAYFRONT,50.780952380904026,1985.0,Hilton San Francisco Airport Bayfront
06/12/2020,06/12/2020,09/29/2020,Hilton San Francisco Airport Bayfront,Burlingame,San Mateo County,119.0,Layoff Permanent,San Mateo County,2020.0,layoff permanent,766573.0,burlingame,HILTON SAN FRANCISCO AIRPORT BAYFRONT,99.99999999995,1985.0,Hilton San Francisco Airport Bayfront
04/08/2020,03/19/2020,04/28/2020,Hilton San Francisco Financial District,San Francisco,San Francisco County,274.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,HILTON SAN FRANCISCO FINANCIAL DISTRICT,69.46762589923061,1986.0,Hilton San Francisco Financial District
06/09/2020,06/12/2020,09/29/2020,Hilton Santa Clara,Santa Clara,Santa Clara County,77.0,Closure Permanent,Santa Clara County,2020.0,closure permanent,1927852.0,santa clara,HILTON SANTA CLARA,61.055999999951155,1987.0,Hilton Santa Clara
03/18/2020,03/20/2020,05/15/2020,Hilton Santa Clara,Santa Clara,Santa Clara County,122.0,Closure Temporary,Santa Clara County,2020.0,closure temporary,1927852.0,santa clara,HILTON SANTA CLARA,99.99999999995,1987.0,Hilton Santa Clara
03/17/2020,03/17/2020,03/17/2020,Himeji Castle Inc,La Mesa,San Diego County,88.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,la mesa,HIMEJI CASTLE,33.432835820845625,1988.0,Himeji Castle Inc
07/30/2019,09/09/2019,08/06/2019,"Hisun Motors Corp., U.S.A.",Rancho Cucamonga,San Bernardino County,7.0,Closure Permanent,San Bernardino County,2019.0,closure permanent,2180085.0,rancho cucamonga,HISUN MOTORS,26.26415094334667,1989.0,"Hisun Motors Corp., U.S.A."
02/28/2020,03/31/2020,03/03/2020,Hitachi Vantara,Santa Clara,Santa Clara County,151.0,Layoff Permanent,Santa Clara County,2020.0,layoff permanent,1927852.0,santa clara,HITACHI VANTARA,34.88571428566445,1990.0,Hitachi Vantara
10/22/2020,12/31/2020,11/12/2020,Hitachi Vantara,Santa Clara,Santa Clara County,148.0,Layoff Permanent,Santa Clara County,2020.0,layoff permanent,1927852.0,santa clara,HITACHI VANTARA,99.99999999995,1990.0,Hitachi Vantara
11/16/2020,11/16/2020,11/19/2020,Hoag Memorial Hospital Presbyterian,Newport Beach,Orange County,49.0,Layoff Permanent,Orange County,2020.0,layoff permanent,3175692.0,newport beach,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,37.894736842055394,1991.0,Hoag Memorial Hospital Presbyterian
04/06/2020,04/06/2020,06/26/2020,Hoag Memorial Hospital Presbyterian,Newport Beach,Orange County,187.0,Layoff Temporary,Orange County,2020.0,layoff temporary,3175692.0,newport beach,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,99.99999999995,1991.0,Hoag Memorial Hospital Presbyterian
06/30/2020,06/30/2020,10/02/2020,Hoag Memorial Hospital Presbyterian,Newport Beach,Orange County,218.0,Layoff Temporary,Orange County,2020.0,layoff temporary,3175692.0,newport beach,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,99.99999999995,1991.0,Hoag Memorial Hospital Presbyterian
04/20/2020,04/20/2020,06/03/2020,"Hoehn Company, Inc dba Hoehn honda",Carlsbad,San Diego County,77.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,carlsbad,HOEHN HOEHN HONDA,31.492063492013504,1992.0,"Hoehn Company, Inc dba Hoehn honda"
04/20/2020,04/20/2020,06/03/2020,"Hoehn Motors, Inc DBA Audi Carlsbad",Carlsbad,San Diego County,53.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,carlsbad,HOEHN MOTORS AUDI CARLSBAD,41.404761904712615,1993.0,"Hoehn Motors, Inc DBA Audi Carlsbad"
04/20/2020,04/20/2020,06/03/2020,"Hoehn Motors, Inc DBA Hoehn Mercedes-Benz",Carlsbad,San Diego County,112.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,carlsbad,HOEHN MOTORS HOEHN MERCEDESBENZ,55.82905982901211,1994.0,"Hoehn Motors, Inc DBA Hoehn Mercedes-Benz"
04/20/2020,04/20/2020,05/19/2020,"Hoehn Motors, Inc., dba Hoehn Acura",Carlsbad,San Diego County,386.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,carlsbad,HOEHN MOTORS HOEHN ACURA,69.2086330934754,1995.0,"Hoehn Motors, Inc., dba Hoehn Acura"
04/08/2020,03/17/2020,04/24/2020,Hoem & Associates Inc.,South San Francisco,San Mateo County,98.0,Layoff Temporary,San Mateo County,2020.0,layoff temporary,766573.0,south san francisco,HOEM ASSOCIATES,50.0990099009405,1996.0,Hoem & Associates Inc.
03/17/2020,03/17/2020,04/16/2020,"Hof&rsquo;s Hut Restaurants, Inc., dbaLucille&rsquo;s Smokehouse Bar-B-Que",Woodland Hills,Los Angeles County,69.0,Closure Temporary,Los Angeles County,2020.0,closure temporary,10039107.0,woodland hills,HOFRSQUOS HUT RESTAURANTS DBALUCILLERSQUOS SMOKEHOUSE BARBQUE,36.70886075944721,1997.0,"Hof&rsquo;s Hut Restaurants, Inc., dbaLucille&rsquo;s Smokehouse Bar-B-Que"
03/23/2020,03/23/2020,07/02/2020,"Hof's Hut Restaurant, Inc.",Los Alamitos,Orange County,56.0,Closure Temporary,Orange County,2020.0,closure temporary,3175692.0,los alamitos,HOFS HUT RESTAURANT,62.117647058777855,1998.0,"Hof's Hut Restaurant, Inc."
